bugNumber,summary,severity,priority,testBlocking,globalState,component,subComponent,releaseState,releaseDetected,targetReleaseId,creator,verifier,assignedTo,creatorManager,verifierManager,udfFeature,passedPreviously,lastPassBuild,metaData,keyName,reportedByCustomer,creationTimeStamp,crState
xos0071501,"Golden: Vlan Process crash (Process vlan Failed)","1 - Crash","1 - Critical",IT,"No Change",Security,,,"EXOS 30.1.1",,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,30.1.0.18,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-17,closed
xos0071502,"""Process ipSecurity Failed"" while ""sh ip-se dhcp-snooping ent v1"" after dhcp binding","1 - Crash","2 - Urgent",No,Verified,Security,General,Verified,"EXOS 30.1.1",3477,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,Yes,"22.5.0.32 ","Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-19,closed
xos0071503,"[VR 2] BGP Received signal 11 on configuring ""debug bgp conf internal-diag enable trace ips""","1 - Crash","1 - Critical",,Duplicate,IP,BGP,,"EXOS 30.1.1",,rtavva,rtavva,,"Suresh Babu Thuravupala",,,Yes,22.5.0.40,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-19,closed
xos0071505,"Erro:HAL.TunlAdj.Error during failover with 6in4 tunnel","2 - Major","2 - Urgent",No,Assigned,IP,"v6 General",Assigned,"EXOS 30.1.1",3477,naarumugam,athiruvanghadan,sukumarg,"Suresh Babu Thuravupala","Anand Sundaresh Natarajan",,Yes,22.5.0.40,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-19,open
xos0071507,"process mcmgr crash seen while delete vlan in x690 PIM-SM RP change scenario","1 - Crash","1 - Critical",No,"Verify Fix",IP,"General Multicast","Verify Fix","EXOS 30.1.1",3477,psanjaygandhi,psanjaygandhi,psanjaygandhi,"Suresh Babu Thuravupala","Suresh Babu Thuravupala",,Yes,22.5.0.32,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-19,sqaPending
xos0071508,"ARP is not resolved automatically between User-VR vlan","2 - Major","3 - Important",,"No Change",IP,ARP,,"EXOS 30.1.1",,vmurugesan,vmurugesan,,"Gopla Ramkumar",,,Yes,22.5.0.37,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-19,closed
xos0071509,"Observed  ""<Erro:FDB.ArpError> Slot-1: Unknown ARP notify 1"" after failover.","2 - Major","3 - Important",,"Verify No Change",IP,ARP,Assigned,"EXOS 30.1.1",3477,dsingh,dsingh,dsingh,"Suresh Babu Thuravupala","Suresh Babu Thuravupala",,Yes,22.5.0.39,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-19,sqaPending
xos0071510,"SSH: unable to establish SSH  connection when SSH  key is being generated","3 - Minor","3 - Important",,Assigned,Security,SSH,Assigned,"EXOS 30.1.1",3511,smugilvannan,smugilvannan,vsuresh,"Raj Velusamy","Anand Sundaresh Natarajan",,No,,,,,2018-03-19,futureScope
xos0071511,"ARP entries are not getting agedout when scaled to 10k with timeout 1 min","2 - Major","2 - Urgent",No,Verified,IP,ARP,Verified,"EXOS 30.1.1",3477,bjyothsna,bjyothsna,,"Shankar Palanivel",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-19,closed
xos0071512,"X770 is allowing 30.1 builds to download & install.","2 - Major","3 - Important",No,Verified,"Build Tools",General,Verified,"EXOS 30.1.1",3477,senmanoharan,senmanoharan,,"Gopla Ramkumar",,,,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-19,closed
xos0071514,"After deleting & adding BFD enabled VLAN the o/p of ""sh iproute bfd ipv6"" is not displaying the BFD","2 - Major","3 - Important",,Assigned,IP,,,"EXOS 30.1.1",,senmanoharan,senmanoharan,,"Gopla Ramkumar",,,No,,,,,2018-03-19,open
xos0071515,"Process mcmgr crashed on executing the CLI ""debug mcmgr show software-cache ff02::1:ff00:1 :: test2""","1 - Crash","1 - Critical",,Verified,IP,MLD,Verified,"EXOS 30.1.1",3477,rtavva,rtavva,,"Suresh Babu Thuravupala",,,Yes,22.5.0.40,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-19,closed
xos0071516,"kernel crash observed while configuring protocol filter for edp","1 - Crash","1 - Critical",,Verified,L2,EDP,Verified,"EXOS 30.1.1",3477,dsingh,dsingh,,"Suresh Babu Thuravupala",,,Yes,22.5.0.39,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-19,closed
xos0071517,"neighbor-discovery entries are not displayed when IPv6 VLAN port part of LACP","2 - Major","3 - Important",No,"Verify No Change",IP,"v6 General",Assigned,"EXOS 30.1.1",3477,naarumugam,naarumugam,naarumugam,"Suresh Babu Thuravupala","Suresh Babu Thuravupala",,Yes,22.5.0.40,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-19,sqaPending
xos0071523,"""aclBuildSysCntMsg ioctl: Inappropriate ioctl for device"" while configu sync (Config synced) Stack","2 - Major","3 - Important",No,Assigned,System,Devices,Assigned,"EXOS 30.1.1",3477,naarumugam,naarumugam,vilangovan,"Suresh Babu Thuravupala","Anand Sundaresh Natarajan",,Yes,22.5.0.40,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-20,open
xos0071525,"MACSEC SA installation getting failed after changing clock to past value till original time is elaps","2 - Major","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-03-20,closed
xos0071526,"VRRPv3_IPv6-  Dual master scenario with basic config .","2 - Major","2 - Urgent",Test,"No Change",IP,VRRP,,"EXOS 30.1.1",,agala,agala,,"Suresh Babu Thuravupala",,,Yes,"22.5.0.23 ,22.4.1.1","Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-20,closed
xos0071527,"IPv6 traffic forwards even after forwarding disabled","2 - Major","2 - Urgent",,Verified,IP,"v6 General",Verified,"EXOS 30.1.1",3477,lkuppan,lkuppan,,"Shankar Palanivel",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-20,closed
xos0071528,"<Noti:MACsec.PDU.ParseRxMKPDUFail> Failed to parse MKPDU received on port 48: KaY: Can't find rxsa","3 - Minor","4 - Moderate",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-03-20,closed
xos0071529,"Changing Ipv6 link local on FHR neigh DUT's causing Multicast Traffic not to Egress out of FHR.","2 - Major","3 - Important",,Verified,IP,PIM-DM,Verified,"EXOS 30.1.1",3477,tprasanna,tprasanna,,"Gopla Ramkumar",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-20,closed
xos0071531,"""Kernel panic - not syncing"" while rebooting with DHCP snooping","1 - Crash","2 - Urgent",No,"No Change",Security,General,,"EXOS 30.1.1",,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,Yes,22.5.0.39,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-20,closed
xos0071534,"SSH: FIPS mode status and SSH Key type should be displayed in show management","4 - Trivial","4 - Moderate",,"No Change",Security,SSH,,"EXOS 30.1.1",,smugilvannan,smugilvannan,,"Raj Velusamy",,,,,,,,2018-03-21,closed
xos0071535,"Static fdb entries created by netlogin dot1x are not getting blackholed","3 - Minor","3 - Important",,Assigned,L2,FDB,,"EXOS 30.1.1",,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,,2018-03-21,open
xos0071536,"Bright Hope: Process dcbgp crash with signal SIGSEGV on backup slot during cleanup.","1 - Crash","2 - Urgent",No,Verified,IP,,Verified,"EXOS 30.1.1",3359,nchandran,nchandran,,"Suresh Babu Thuravupala",,,Yes,22.5.0.39,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-21,futureScope
xos0071538,"configure neighbor-discovery cache timeout does not expire the entries in specified time","2 - Major","2 - Urgent",,"No Change",IP,"v6 General",,"EXOS 30.1.1",,lkuppan,lkuppan,,"Shankar Palanivel",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-21,closed
xos0071539,"SSH_SCP - Resolving hostname using SSH2 is failing ""ssh2 vr vr-mgmt <hostname>""","2 - Major","3 - Important",No,Assigned,Security,,Assigned,"EXOS 30.1.1",3477,bashanmugasundaram,bashanmugasundaram,mpitchaiah,"Suresh Babu Thuravupala","Anand Sundaresh Natarajan",,Yes,22.5.0.39,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-21,open
xos0071542,"Direct routes redistribution into RIP fails","2 - Major","2 - Urgent",,Assigned,IP,RIP,Assigned,"EXOS 30.1.1",3477,pvaigundaboopathy,pvaigundaboopathy,aviens,"Gopla Ramkumar","Yohe, Kevin",,Yes,22.5.0.40,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-21,open
xos0071544,"MACsec: add support for failover in stacked system","2 - Major","2 - Urgent",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,msiedzik,krgopal,,"Fee, Brendan",,,,,MACSEC,"New Feature 30.1",,2018-03-21,closed
xos0071548,"IPv6 header flow label value is set to non-zero value while receiving pim v6 Hello/Assert packets","2 - Major","2 - Urgent",No,"Verify No Change",IP,"v6 General",Assigned,"EXOS 30.1.1",3477,psanjaygandhi,psanjaygandhi,psanjaygandhi,"Suresh Babu Thuravupala","Suresh Babu Thuravupala",,Yes,22.5.0.40,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-22,sqaPending
xos0071549,"InPktsNotUsingSA counter not incremented while sending macsec frames with wrong AN","3 - Minor","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-03-22,closed
xos0071551,"IGMP counters: ""OUT Leave"" counter for Global IGMP stats is not incremented after sending out leave.","3 - Minor","3 - Important",,Verified,IP,IGMP,Verified,"EXOS 30.1.1",3359,tprasanna,tprasanna,,"Gopla Ramkumar",,,No,,,,,2018-03-22,futureScope
xos0071552,"Instead of displaying ospfv3-inter-prefix flag 'or' CLI is displaying as 'ospf'.","3 - Minor","3 - Important",No,Assigned,IP,OSPFv3,,"EXOS 30.1.1",,senmanoharan,senmanoharan,,"Gopla Ramkumar",,,No,,,,,2018-03-22,open
xos0071553,"L3 traffic drops for static arp","2 - Major","2 - Urgent",,"No Change",IP,ARP,,"EXOS 30.1.1",,lkuppan,lkuppan,,"Shankar Palanivel",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-22,closed
xos0071555,"""Process fdb Failed"" while Disable the eaps primary port","1 - Crash","2 - Urgent",No,"Verify No Change",L2,FDB,Assigned,"EXOS 30.1.1",3477,naarumugam,naarumugam,naarumugam,"Suresh Babu Thuravupala","Suresh Babu Thuravupala",,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-22,sqaPending
xos0071563,"IPv6: show neighbor-discovery doesn't log vrrp ip.","2 - Major","2 - Urgent",,Verified,IP,"Neighbor Discovery",Verified,"EXOS 30.1.1",3477,agala,agala,,"Suresh Babu Thuravupala",,,Yes,22.5.0.32,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-23,closed
xos0071564,"Aristotle : Kernel error on reboot <Erro:Kern.Card.Error> Slot-1: sd 6:0:0:0: [sdb] No Caching mode","2 - Major","3 - Important",,Verified,System,Devices,Verified,"EXOS 30.1.1",3477,dsingh,dsingh,,"Suresh Babu Thuravupala",,,Yes,22.5.0.39,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-23,closed
xos0071566,"S Flag is not set properly while sending an MLDv2 report","2 - Major","3 - Important",,"No Change",IP,MLD,,"EXOS 30.1.1",,karselvaraj,karselvaraj,,"Suresh Babu Thuravupala",,,No,,,,,2018-03-23,closed
xos0071568,"BGPv6 transmits the prefix only when deleting & adding multicast address.","3 - Minor","3 - Important",No,Assigned,IP,BGP,,"EXOS 30.1.1",,senmanoharan,senmanoharan,,"Gopla Ramkumar",,,No,,,,,2018-03-23,open
xos0071569,"stack DUT is getting crash while enabling dot1x  netlogin","1 - Crash","1 - Critical",No,Duplicate,Security,Netlogin,,"EXOS 30.1.1",,smurugasen,smurugasen,,"Raj Velusamy",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-23,closed
xos0071570,"Locklearning+Limitlearning:  Unable to set extremePortVlanInfoLimitLearningNumber","3 - Minor","3 - Important",,Assigned,Security,"MAC Address",,"EXOS 30.1.1",,smugilvannan,smugilvannan,,"Raj Velusamy",,,No,,,,,2018-03-23,open
xos0071571,"VLAN tag is changed for LBR sent by ONIE platforms when ping mac from DOWN MEP","2 - Major","3 - Important",,Assigned,L2,,,"EXOS 30.1.1",,rajakka,rajakka,,"Suresh Babu Thuravupala",,,No,,,,,2018-03-23,open
xos0071573,"AAA: Error messages should be consistent for common scenarios when configuring encrypted passwords","4 - Trivial","4 - Moderate",,Verified,Security,General,Verified,"EXOS 30.1.1",3477,smugilvannan,smugilvannan,,"Raj Velusamy",,,No,,,,,2018-03-23,closed
xos0071574,"Remove he ESVT XMOD from the build, packaging, and sources.","3 - Minor","3 - Important",,Assigned,NET,Tools,Assigned,"EXOS 30.1.1",3477,ldernosek,ldernosek,xzhang,"Kevin Frick","Daya Narayana",,,,,,,2018-03-23,open
xos0071576,"PIM-DM-v6 cache not updated after disable/enable trunk vlan","2 - Major","2 - Urgent",No,"Feedback Needed",IP,PIM-DM,,"EXOS 30.1.1",,psanjaygandhi,psanjaygandhi,,"Suresh Babu Thuravupala",,,Yes,22.5.0.40,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-23,sqaPending
xos0071578,"clear counters + clear counters port should reset macsec counters in show macsec ports output","3 - Minor","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,mtrembla,wnasarali,,"Yohe, Kevin",,,,,,,,2018-03-23,closed
xos0071579,"Golden: macsec-mode port not returning to half-duplex-mode on configuring back to half-duplex-mode","2 - Major","2 - Urgent",No,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,krgopal,krgopal,,"Raj Velusamy",,,,,MACSEC,"New Feature 30.1",,2018-03-25,closed
xos0071581,"Existing SNMP Trap of ""extremeElrpVlanLoopDetected"" is sent on inter-VLAN Loop detection.","3 - Minor","3 - Important",,"No Change",L2,ELRP,,"EXOS 30.1.1",,mkaleemullah,mkaleemullah,,"Raj Velusamy",,,No,,,,,2018-03-26,closed
xos0071582,"Invalid policy action to drop is dropping the frames even with no maptable configured for tunnel","3 - Minor","3 - Important",,"No Change",Security,Policy,,"EXOS 30.1.1",,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,,2018-03-26,closed
xos0071583,"ping is not working from DHCPv6-Relay to dhcpv6-client","2 - Major","1 - Critical",,Verified,NET,,Verified,"EXOS 30.1.1",3477,smurugasen,smurugasen,,"Raj Velusamy",,,,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-26,closed
xos0071586,"Regression: MKA without MACSEC is broken","2 - Major","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,Yes,30.1.0.19,MACSEC,"New Feature 30.1",,2018-03-26,closed
xos0071587,"X870:No prefixes displayed for the command ""debug hal show ipv6Fib slot 1""","1 - Crash","2 - Urgent",No,Verified,Infrastructure,CLI,Verified,"EXOS 30.1.1",3477,senmanoharan,senmanoharan,,"Gopla Ramkumar",,,Yes,22.5.0.39,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-26,closed
xos0071588,"macsec hw-mode config lost after rebooting stack","2 - Major","2 - Urgent",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-03-26,closed
xos0071590,"BASET optics shows Flow control as SYM eventhough the tx and rx pause are diabled","2 - Major","3 - Important",,Assigned,System,Optics,,"EXOS 30.1.1",,jvaiyapuri,jvaiyapuri,,"Shankar Palanivel",,,No,,,,,2018-03-26,open
xos0071591,"MKA PDUs are sent even after clearing macsec license for a stack node","2 - Major","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-03-26,closed
xos0071593,"In show fdb o/p fdb entry is not getting learnt with port 93 on x870 after sending L2 traffic","3 - Minor","3 - Important",No,Assigned,L2,,,"EXOS 30.1.1",,rajakka,rajakka,,"Suresh Babu Thuravupala",,,Yes,22.5.1.2,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-26,open
xos0071594,"mgmt port is being reported as down when auto-negotiate is turned off on the host port","2 - Major","3 - Important",No,Assigned,Infrastructure,,,"EXOS 30.1.1",,mmitchell,mmitchell,,"Shankar Palanivel",,,,,,,,2018-03-26,open
xos0071595,"Fix compilation issue in summitlite_arm build","2 - Major","2 - Urgent",,Verified,System,,Verified,"EXOS 30.1.1",3477,sukumarg,sukumarg,,"Anand Sundaresh Natarajan",,,,,,,,2018-03-26,closed
xos0071600,"VRRP: Ping fails to interface ip when disabled vip is same as interface ip.","2 - Major","2 - Urgent",,"Verify No Change",IP,VRRP,,"EXOS 30.1.1",,agala,agala,,"Suresh Babu Thuravupala",,,Yes,"22.5.0.23 ,22.4.1.1","Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-27,sqaPending
xos0071602,"MACsec hw-mode for a slot is not applied when the slot alone is rebooted","2 - Major","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-03-27,closed
xos0071605,"Error thrown but command successful while configuring ckn with special chars","3 - Minor","4 - Moderate",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,Yes,30.1.0.17,MACSEC,"New Feature 30.1",,2018-03-27,closed
xos0071606,"Getting wrong error message while trying various macsec commands with wrong ports as i/p for stack","3 - Minor","4 - Moderate",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-03-27,closed
xos0071608,"""Echo Request - In"" counters are not incremented in ""show ipstats ipv6 vlan <vlan name>""","2 - Major","3 - Important",,"Verify Fix",IP,"v6 General","Verify Fix","EXOS 30.1.1",3477,rtavva,rtavva,rtavva,"Suresh Babu Thuravupala","Suresh Babu Thuravupala",,Yes,22.5.0.42,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-27,sqaPending
xos0071615,"setting etsysPolicyRuleOverwriteTCI value via snmp set is successful though it is not supported","3 - Minor","3 - Important",,Assigned,Security,Policy,,"EXOS 30.1.1",,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,,2018-03-27,open
xos0071616,"ELRP inter-VLAN Loop detection not working with Netlogin MAC-based VLANs","2 - Major","2 - Urgent",,Assigned,L2,ELRP,,"EXOS 30.1.1",,mkaleemullah,mkaleemullah,,"Raj Velusamy",,,No,,,,,2018-03-27,open
xos0071621,"On inter-VLAN Loop Detection by ELRP with ""Disable-port"" option, both the ports are disabled","3 - Minor","3 - Important",,Verified,L2,ELRP,Verified,"EXOS 30.1.1",3477,mkaleemullah,mkaleemullah,,"Raj Velusamy",,,No,,,,,2018-03-27,closed
xos0071622,"Upload config using hostname not working","3 - Minor","3 - Important",No,Verified,Infrastructure,,Verified,"EXOS 30.1.1",3477,mmitchell,mmitchell,,"Shankar Palanivel",,,,,,,,2018-03-27,closed
xos0071625,"MACsec Interop Brocade: ICV transmission indicator issues.","2 - Major","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,mademers,mademers,,"Fee, Brendan",,,,,,,,2018-03-27,closed
xos0071629,"Diffserv examination is not working after save reboot","2 - Major","2 - Urgent",,Assigned,System,QoS/Bandwidth,Assigned,"EXOS 30.1.1",3477,skandaswamy,skandaswamy,dgrosser,"Shankar Palanivel","Mark Tippens",qos,No,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-28,open
xos0071633,"Bright Hope: Switch is not sending ARP response after configuring static proxy ARP entry","2 - Major","3 - Important",No,Verified,IP,ARP,Verified,"EXOS 30.1.1",3477,bjyothsna,bjyothsna,,"Shankar Palanivel",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-28,closed
xos0071634,"same CKN for different CAKs should be disallowed","5 - New Feature","4 - Moderate",No,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,krgopal,krgopal,,"Raj Velusamy",,,,,MACSEC,"New Feature 30.1",,2018-03-28,closed
xos0071635,"Packet loss occurs through GRE tunnel in stack after performing failover.","2 - Major","2 - Urgent",No,Assigned,IP,"v4 General",,"EXOS 30.1.1",,senmanoharan,senmanoharan,,"Gopla Ramkumar",,,Yes,22.5.0.39,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-28,open
xos0071639,"Configurable provision for a switch to not to be a Key Server should be available","5 - New Feature","4 - Moderate",No,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,krgopal,krgopal,,"Raj Velusamy",,,,,MACSEC,"New Feature 30.1",,2018-03-28,closed
xos0071640,"VRRP: Telnet from non vrrp network is not blocked.","2 - Major","2 - Urgent",,"Verify Fix",IP,VRRP,"Verify Fix","EXOS 30.1.1",3477,agala,agala,agala,"Suresh Babu Thuravupala","Suresh Babu Thuravupala",,Yes,"22.5.0.23 ,22.4.1.1","Linux 4.9 Kernel changes","New Feature 30.1",,2018-03-28,sqaPending
