bugNumber,summary,severity,priority,testBlocking,globalState,component,subComponent,releaseState,releaseDetected,targetReleaseId,creator,verifier,assignedTo,creatorManager,verifierManager,udfFeature,passedPreviously,lastPassBuild,metaData,keyName,reportedByCustomer,creationTimeStamp,crState
xos0066360,"Dhcpv6client:nettools process crashed with 11 on disabling and enabling dhcp ipv6 on vlan","1 - Crash","3 - Important",,Verified,NET,DHCP/BOOTP,Verified,"EXOS 22.2.1",3511,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,,,,,,2016-11-18,closed
xos0066363,"Link is up, even after LX100 has been removed from X440G2 and X620-16p(combo port)","2 - Major","3 - Important",,Assigned,System,Optics,Assigned,"EXOS 22.2.1",3511,sramasubramanian,sramasubramanian,gilligan,"Shankar Palanivel","Fee, Brendan",,,,,,,2016-11-18,open
xos0066364,"X870: Slot-ID not mentioned in info messages when transceiver detected on user ports","2 - Major","3 - Important",No,Assigned,EMS,"Poor Msg Description",Assigned,"EXOS 22.2.1",3511,sadurai,sadurai,sbose,"Shankar Palanivel","Daya Narayana",,,,,,,2016-11-18,open
xos0066376,"Stacking Trace: NM-Timestamp status returns an error on x870","3 - Minor","4 - Moderate",No,Assigned,System,Stacking,Assigned,"EXOS 22.2.1",3511,rpanizza,rpanizza,rpanizza,"Daya Narayana","Daya Narayana",,,,,,,2016-11-18,open
xos0066379,"LLDP is Blocked in Netlogin Enabled Port","5 - New Feature","3 - Important",,Assigned,Security,Netlogin,Assigned,"EXOS 22.1.1",3511,kshanmugam,kshanmugam,alim,"Raguraman Rajan","Tim Bourne",,,,,,,2016-11-21,open
xos0066397,"FAB:CLI needs to validate AS-Number while creating fabric (Unexpected exception: ParseError )","3 - Minor","3 - Important",No,Assigned,ExtremeFabric,BGP,Assigned,"EXOS 22.2.1",3511,vaswadhati,vaswadhati,aviens,"Gopla Ramkumar","Yohe, Kevin",,,,,,,2016-11-23,open
xos0066400,"Console:VXLAN:BUM traffic is not forward to L3 network after disable mpls and delete/re-create VXLAN","2 - Major","5 - Low",,Assigned,L2,VxLAN,Assigned,"EXOS 22.2.1",3511,pragunathan,pragunathan,vullanatt,"Gopla Ramkumar","Tim Bourne",,No,,,,,2016-11-23,open
xos0066401,"BGP-GR:After 3-4 consecutive process restart BGP stops functioning in user VR.","2 - Major","3 - Important",No,Assigned,IP,BGP,Assigned,"EXOS 22.2.1",3511,senmanoharan,senmanoharan,gswanbon,"Gopla Ramkumar","Yohe, Kevin",,,,,,,2016-11-23,open
xos0066403,"DHCP:Same circuit id option82 value should not be allowed to configure across vlans","4 - Trivial","4 - Moderate",,Assigned,NET,DHCP/BOOTP,Assigned,"EXOS 22.2.1",3511,sjamaludeen,sjamaludeen,vilangovan,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2016-11-23,open
xos0066419,"BGP is not removing active flag from its RIB","3 - Minor","3 - Important",No,Assigned,IP,BGP,Assigned,"EXOS 22.2.1",3511,senmanoharan,senmanoharan,gswanbon,"Gopla Ramkumar","Yohe, Kevin",,,,,,,2016-11-24,open
xos0066427,"STACK: configure debug core-dumps memorycard required for each slot","5 - New Feature","3 - Important",,"Verify Fix",Infrastructure,General,"Verify Fix","EXOS 22.2.1",3511,lkuppan,brajitha,lkuppan,"Shankar Palanivel","Shankar Palanivel",New,,,,,,2016-11-24,sqaPending
xos0066435,"x460G2:  Ports deliver power even when inline-power is disabled sometimes.","2 - Major","3 - Important",,Assigned,System,PoE,Assigned,"EXOS 22.2.1",3511,gkanagaraj,gkanagaraj,sbose,"Shankar Palanivel","Daya Narayana",,Yes,21.1.1.4,,,,2016-11-25,open
xos0066440,"DHCP client: DNS ip address received via dhcp-server is not getting resolved","3 - Minor","3 - Important",,Assigned,NET,DHCP/BOOTP,Assigned,"EXOS 22.2.1",3511,supandian,supandian,vrajan,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2016-11-25,open
xos0066442,"DHCP-client: Need to have CLI to show all dhcp-options that we support","5 - New Feature","3 - Important",,Assigned,NET,DHCP/BOOTP,Assigned,"EXOS 22.2.1",3511,supandian,supandian,vilangovan,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2016-11-25,open
xos0066450,"HAL MPLS Error : <Erro:HAL.MPLS.Error> extreme_custom_mpls_pw_trunk_port_update1","3 - Minor","3 - Important",,Assigned,MPLS,VPLS/HVPLS,Assigned,"EXOS 22.2.1",3511,mvarakala,lkhirall,lkhirall,"Gopla Ramkumar","Fee, Brendan",,,,,,,2016-11-26,open
xos0066484,"ipsecurity cli issues on enabling ipsec with snmp trap","3 - Minor","4 - Moderate",No,Assigned,Security,"IP Address",Assigned,"EXOS 22.2.1",3511,sjamaludeen,sjamaludeen,vilangovan,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2016-11-30,open
xos0066495,"enable ipsec arp learning learn from arp is not shown in show config ipse detail","3 - Minor","4 - Moderate",No,Assigned,Security,"IP Address",Assigned,"EXOS 22.2.1",3511,sjamaludeen,sjamaludeen,vilangovan,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2016-12-01,open
xos0066499,"kern info: exip_sample.c 519: cancel sample","3 - Minor","4 - Moderate",,Assigned,NET,Sflow/Netflow,Assigned,"EXOS 22.2.1",3511,lkuppan,lkuppan,dnarayana,"Shankar Palanivel","Mark Tippens",Exising_Feature,,,,,,2016-12-01,open
xos0066512,"Binding last update time is not updating with the command ""upload ip-security dhcp-bindings""","3 - Minor","4 - Moderate",,Assigned,Security,"IP Address",Assigned,"EXOS 22.2.1",3511,ssaladi,ssaladi,vilangovan,"Raguraman Rajan","Anand Sundaresh Natarajan",,,,,,,2016-12-02,open
xos0066525,"Soft limit of 512 STP domain and 4096 stp ports need to be removed for platform like X870","3 - Minor","3 - Important",,Assigned,L2,STP/RSTP/MSTP,Assigned,"EXOS 22.2.1",3511,krgopal,jganesan,jganesan,"Raj Velusamy","Raj Velusamy",,,,,,,2016-12-03,open
xos0066532,"X770: config time out error, if maximum vpif is scaled","2 - Major","4 - Moderate",,Assigned,Infrastructure,,Assigned,"EXOS 22.2.1",3511,lkuppan,lkuppan,mxu,"Shankar Palanivel","Tim Bourne",Exising_Feature,,,,,,2016-12-05,open
xos0066536,"After changing OSPF priority, DR/BDR election is not happening as expected","2 - Major","3 - Important",,Assigned,IP,OSPFv2,Assigned,"EXOS 22.2.1",3511,dindrakumar,pvaigundaboopathy,aviens,"Gopla Ramkumar","Yohe, Kevin",,,,,,,2016-12-06,open
xos0066544,"X450G2 - port flaps 2/3 times while configuring ""configure port 5 auto off speed 10 dup full""","2 - Major","3 - Important",No,Assigned,System,"Port General",Assigned,"EXOS 22.2.1",3511,slakshmanan,slakshmanan,sbose,"Shankar Palanivel","Daya Narayana",Existing_Feature,,,,,,2016-12-07,open
xos0066548,"Error while loading ""rawxml"": Error when processing request with scaled VPIF","3 - Minor","3 - Important",,Assigned,Infrastructure,CM,Assigned,"EXOS 22.2.1",3511,lkuppan,lkuppan,dhammers,"Shankar Palanivel","Nispel, Markus",Exising_Feature,,,,,,2016-12-07,open
xos0066599,"FAB: hal: malloc.c:2369: sysmalloc: Assertion","1 - Crash","3 - Important",,Assigned,ExtremeFabric,,Assigned,"EXOS 22.2.1",3511,mademers,mademers,wcrotty,"Fee, Brendan","Yohe, Kevin",,,,,,,2016-12-09,open
xos0066601,"Unable to open valid ssh sessions when there are many rejected ssh sessions opened to Switch","3 - Minor","3 - Important",,Assigned,Security,SSH,Assigned,"EXOS 22.2.1",3511,samarasekaran,samarasekaran,mpitchaiah,"Hariharan Narayanan","Anand Sundaresh Natarajan",,,,,,,2016-12-09,open
xos0066604,"bcm shell locks out in about an hour","3 - Minor","5 - Low",,Assigned,Infrastructure,General,Assigned,"EXOS 22.3.1",3511,vullanatt,vullanatt,dschudel,"Tim Bourne","Daya Narayana",,,,,,,2016-12-09,open
xos0066616,"IDM:ldap domain is not active after reboot. Need to config bind user again","3 - Minor","3 - Important",,Assigned,Security,,Assigned,"EXOS 22.2.1",3511,smugilvannan,smugilvannan,msharma,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2016-12-13,open
xos0066635,"FAB:BGP sessions failed to establish after stack failover","5 - New Feature","3 - Important",No,Assigned,ExtremeFabric,BGP,Assigned,"EXOS 22.2.1",3511,vaswadhati,vaswadhati,aviens,"Gopla Ramkumar","Yohe, Kevin",,,,,,,2016-12-14,open
xos0066637,"EAPS control packets getting looped on configuring EAPS with 22.2.0.13 build","3 - Minor","4 - Moderate",,Assigned,Infrastructure,General,Assigned,"EXOS 22.2.1",3511,ldernosek,mkaleemullah,ldernosek,"Kevin Frick","Kevin Frick",,Yes,,,,,2016-12-14,open
xos0066644,"Dhcpv6 prefix snooped bootp routes are not checkpointed in backup when client connected Node is rebo","2 - Major","3 - Important",No,Assigned,NET,DHCP/BOOTP,Assigned,"EXOS 22.2.1",3511,sjamaludeen,sjamaludeen,vilangovan,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2016-12-15,open
xos0066654,"show lldp and cdp does not show the connected Avaya/Cisco phones in combo ports (X620-16p  )","3 - Minor","3 - Important",,Assigned,System,PoE,Assigned,"EXOS 22.2.1",3511,anarayanan,anarayanan,sbose,"Gopla Ramkumar","Daya Narayana",,,,,,,2016-12-15,open
xos0066671,"Sometimes in enterprise testbed , ACL is not cleaned on disabling source-ip-lockdown","3 - Minor","3 - Important",,Assigned,Security,"IP Address",Assigned,"EXOS 22.2.1",3511,anarayanan,anarayanan,vilangovan,"Gopla Ramkumar","Anand Sundaresh Natarajan",,Yes,,,,,2016-12-16,open
xos0066673,"FAB: Kernel panic - not syncing: Out of system memory (dis/ena 54 ports while bgp con are est).","1 - Crash","3 - Important",,Assigned,ExtremeFabric,,Assigned,"EXOS 22.2.1",3511,mademers,mademers,yohe,"Fee, Brendan","Fee, Brendan",,,,,,,2016-12-16,open
xos0066684,"Rtmgr error message seen while adding OSPFv3 to 960 NON VPN VRF","3 - Minor","4 - Moderate",,Assigned,IP,OSPFv3,Assigned,"EXOS 22.2.1",3511,pvaigundaboopathy,pvaigundaboopathy,lzhao,"Gopla Ramkumar","Tim Bourne",,,,,,,2016-12-17,open
xos0066687,"For a static VLAN with elrp already enabled, ELRP is not auto-enabled for Dynamically added ports","3 - Minor","3 - Important",,Assigned,L2,ELRP,Assigned,"EXOS 22.2.1",3511,mkaleemullah,mkaleemullah,mmanda,"Raj Velusamy","Anand Sundaresh Natarajan","F00016_ELRP with Dynamic VLAN",No,,,,,2016-12-17,open
xos0066688,"CaptivePortal: Webredirect url with hostname is not configured if configured via load script","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.1.1-Tata",3511,samarasekaran,samarasekaran,vhillman,"Hariharan Narayanan","Yohe, Kevin",,,,,,,2016-12-17,open
xos0066702,"X870: L3VPN traffic fail to pass between PEs that are in different Sub-As part of confederation","2 - Major","3 - Important",,Assigned,MPLS,General,Assigned,"EXOS 22.2.1",3511,mvarakala,mvarakala,gswanbon,"Gopla Ramkumar","Yohe, Kevin",,,,,,,2016-12-19,open
xos0066723,"VXLAN: CLI needs to be restricted when adding VMAN to VXLAN which has Port CVID","3 - Minor","3 - Important",,Assigned,L2,VxLAN,Assigned,"EXOS 22.2.1",3511,pragunathan,pragunathan,ssuryaputra,"Gopla Ramkumar","Tim Bourne",,No,,,,,2016-12-20,open
xos0066727,"Incorrect default value in 2 OIDs in P-Bridge MIB","4 - Trivial","4 - Moderate",,Assigned,System,SNMP,Assigned,"EXOS 22.2.1",3511,skaruppasamy,skaruppasamy,mxu,"Raj Velusamy","Tim Bourne",,,,,,,2016-12-20,open
xos0066740,"Link is not coming up for ports in X460G2 VIM-2X when 10/100/1000BASE-T optics is inserted into it","3 - Minor","4 - Moderate",No,Assigned,System,Optics,Assigned,"EXOS 22.2.1",3511,bjyothsna,bjyothsna,gilligan,"Shankar Palanivel","Fee, Brendan",,,,,,,2016-12-21,open
xos0066753,"BGP6 is not removing active flag from its RIB","3 - Minor","3 - Important",No,Assigned,IP,BGP,Assigned,"EXOS 22.2.1",3511,senmanoharan,senmanoharan,gswanbon,"Gopla Ramkumar","Yohe, Kevin",,No,,,,,2016-12-22,open
xos0066778,"*VPLS+LAG: Traffic is dropped after changing service VMAN tag","2 - Major","3 - Important",,Assigned,MPLS,VPLS/HVPLS,Assigned,"EXOS 22.2.1",3511,pragunathan,pragunathan,lkhirall,"Gopla Ramkumar","Fee, Brendan",,No,,,,,2016-12-27,open
xos0066785,"RSVP-FRR : Protected LSP won't comes back into operational on recovery when forced","2 - Major","3 - Important",,Assigned,MPLS,RSVP-TE/FRR,Assigned,"EXOS 22.2.1",3511,mvarakala,mvarakala,lkhirall,"Gopla Ramkumar","Fee, Brendan",,,,,,,2016-12-29,open
xos0066788,"VPLS: Error messages are observed when rebooting the switch","3 - Minor","3 - Important",,Assigned,MPLS,VPLS/HVPLS,Assigned,"EXOS 22.2.1",3511,pragunathan,pragunathan,lkhirall,"Gopla Ramkumar","Fee, Brendan",,Yes,22.1.1.5,,,,2016-12-29,open
xos0066790,"X460G2 : show temperature shows VIM details twice","3 - Minor","4 - Moderate",,Assigned,System,Devices,Assigned,"EXOS 22.2.1",3511,dranganathan,dranganathan,tbaumeister,"Shankar Palanivel","Daya Narayana",,Yes,,,,,2016-12-30,open
xos0066798,"x440-G2: Stack link convergence takes long time when stack link goes down.","2 - Major","2 - Urgent",No,Assigned,System,Stacking,Assigned,"EXOS 22.2.1",3511,sadurai,rjetty,girijar,"Shankar Palanivel","Mark Tippens",,Yes,,,,,2016-12-30,open
xos0066814,"ANVL - IPv6 Path MTU test 3.3 fails - DUT does not send IPv6 Fragment Extension header in v22.1.1.x","2 - Major","3 - Important",,Assigned,IP,"v6 General",Assigned,"EXOS 22.1.1",3511,mdauphin,mdauphin,tbourne,"Kathirvel, Elangomaran","Kevin Frick",,,,,,,2017-01-03,open
xos0066815,"OSPFv2:During stack failover ospf learned prefix are still active in rt table.","3 - Minor","4 - Moderate",No,Assigned,IP,OSPFv2,Assigned,"EXOS 22.2.1",3511,senmanoharan,senmanoharan,lzhao,"Gopla Ramkumar","Tim Bourne",,No,,,,,2017-01-04,open
xos0066822,"<Warn:HAL.VLAN.Warning> Unable to unconfigure Ip on doing disable/enable dhcp","3 - Minor","4 - Moderate",No,Assigned,VLAN,General,Assigned,"EXOS 22.2.1",3511,sjamaludeen,sjamaludeen,mxu,"Raj Velusamy","Tim Bourne",,,,,,,2017-01-05,open
xos0066824,"<Warn:ACL.Policy.IntAppConfFail> error msg seen with violation action as block-mac permanent","3 - Minor","3 - Important",No,Assigned,Security,"IP Address",Assigned,"EXOS 22.2.1",3511,sjamaludeen,sjamaludeen,vilangovan,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2017-01-05,open
xos0066831,"Coverity - Resolve CIDs for ""BAD COMPARE"" Checker","3 - Minor","3 - Important",No,Assigned,Vulnerability,,Assigned,"EXOS 22.2.1",3511,tbourne,tbourne,yohe,"Kevin Frick","Fee, Brendan",,,,,,,2017-01-05,open
xos0066832,"Coverity - Resolve CIDs for ""CONSTANT EXPRESSION RESULT"" checker","3 - Minor","3 - Important",,Assigned,Vulnerability,,Assigned,"EXOS 22.2.1",3511,tbourne,tbourne,sbose,"Kevin Frick","Daya Narayana",,,,,,,2017-01-05,open
xos0066833,"Coverity - Resolve CIDs for ""RETURN LOCAL"" Checker","3 - Minor","3 - Important",No,Assigned,Vulnerability,,Assigned,"EXOS 22.2.1",3511,tbourne,tbourne,sbose,"Kevin Frick","Daya Narayana",,,,,,,2017-01-05,open
xos0066834,"Coverity - Resolve CIDs for ""STRAY SEMICOLON"" checker","3 - Minor","3 - Important",,Verified,Vulnerability,,Verified,"EXOS 22.2.1",3511,tbourne,tbourne,,"Kevin Frick",,,,,,,,2017-01-05,closed
xos0066835,"Coverity - Resolve CIDS for ""USE AFTER FREE"" checker","3 - Minor","3 - Important",No,Assigned,Vulnerability,,Assigned,"EXOS 22.2.1",3511,tbourne,tbourne,yohe,"Kevin Frick","Fee, Brendan",,,,,,,2017-01-05,open
xos0066846,"In BGP MIB bgpM2PeerTable some fields are wrong & empty.","2 - Major","3 - Important",No,Assigned,IP,BGP,Assigned,"EXOS 22.2.1",3511,senmanoharan,senmanoharan,gswanbon,"Gopla Ramkumar","Yohe, Kevin",,,,,,,2017-01-06,open
xos0066859,"""CRITICAL ERROR"" observed during reboot of Stack topology in EXOS_Stacking Regression","3 - Minor","3 - Important",No,Assigned,L2,STP/RSTP/MSTP,Assigned,"EXOS 22.2.1",3511,naarumugam,naarumugam,kosharma,"Suresh Babu Thuravupala","Anand Sundaresh Natarajan",,,,,,,2017-01-07,open
xos0066862,"FAB: It is possible to configure global IP on fabric VLANs- this should be blocked","3 - Minor","3 - Important",,Assigned,ExtremeFabric,General,Assigned,"EXOS 22.2.1",3511,sasrinivasan,sasrinivasan,aviens,"Gopla Ramkumar","Yohe, Kevin",,,,,,,2017-01-09,open
xos0066871,"870: WARNING: CPU: 1 PID: 2535 at kernel/softirq.c observed after fabric failovers","2 - Major","3 - Important",No,Assigned,System,,Assigned,"EXOS 22.2.1",3511,vaswadhati,dschudel,dschudel,"Gopla Ramkumar","Daya Narayana",,,,,,,2017-01-10,open
xos0066872,"Console: BUM traffic for VXLAN is incorrectly forwarded to VPLS peer after enabling LAG on network p","5 - New Feature","3 - Important",,Assigned,MPLS,VPLS/HVPLS,Assigned,"EXOS 22.2.1",3511,pragunathan,pragunathan,vullanatt,"Gopla Ramkumar","Tim Bourne",,No,,,,,2017-01-10,open
xos0066873,"PHY test-mode CLI needs updates based on feedback from HW.","2 - Major","4 - Moderate",,Assigned,System,Devices,Assigned,"EXOS 22.2.1",3511,gilligan,gilligan,gilligan,"Fee, Brendan","Fee, Brendan",,,,,,,2017-01-10,open
xos0066887,"Peer switch(DUT2) port comes active when we cfg auto neg on disabled port(DUT1) with BASET optic","2 - Major","3 - Important",,Assigned,System,"Port General",Assigned,"EXOS 22.2.1",3511,bnavaneethapandian,bnavaneethapandian,fsmith,"Shankar Palanivel","Negus, Steve",,,,,,,2017-01-12,open
xos0066897,"X770 Stack: Seen ""HAL Card Error"" when stack boot up with partition configuration (4x10G)","2 - Major","3 - Important",No,Assigned,System,Devices,Assigned,"EXOS 22.2.1",3511,naarumugam,naarumugam,rdayal,"Suresh Babu Thuravupala","Daya Narayana",,Yes,"22.1.1.5, 22.2.0.16",,,,2017-01-15,open
xos0066906,"X870:A portion of  memory is not released when ospf/bgp routes are withdrawn.","3 - Minor","3 - Important",No,Assigned,Infrastructure,General,Assigned,"EXOS 22.2.1",3511,senmanoharan,senmanoharan,jgrabows,"Gopla Ramkumar","Yohe, Kevin",,,,,,,2017-01-17,open
xos0066914,"ERPS ring status changes to Idle state when Clear Command is used in Non-RPL Owner node","3 - Minor","3 - Important",,Assigned,L2,ERPS/G.8032,Assigned,"EXOS 22.3.1",3511,mkaleemullah,mkaleemullah,sunarayanan,"Raj Velusamy","Tim Bourne",F000176_Clear_Command_for_ERPS,No,,,,,2017-01-18,open
xos0066920,"Console: VXLAN traffic is dropped after stack failover when VPLS configuration is present","5 - New Feature","3 - Important",,Assigned,L2,VxLAN,Assigned,"EXOS 22.2.1",3511,pragunathan,pragunathan,vullanatt,"Gopla Ramkumar","Tim Bourne",,,,,,,2017-01-19,open
xos0066938,"In Enterprise testebed, sometimes ""Invalid parameter trying to change VLAN ID"" seen during failover","3 - Minor","4 - Moderate",,Assigned,System,Stacking,Assigned,"EXOS 22.2.1",3511,anarayanan,anarayanan,dnarayana,"Gopla Ramkumar","Mark Tippens",,,,,,,2017-01-20,open
xos0066944,"Configuration accepted for STUB/NSSA area With OSPF VL configured for the transit area","3 - Minor","3 - Important",,Assigned,IP,OSPFv2,Assigned,"EXOS 22.2.1",3511,pvaigundaboopathy,pvaigundaboopathy,aviens,"Gopla Ramkumar","Yohe, Kevin",,No,,,,,2017-01-23,open
xos0066946,"X450-G2: update RX equalization and pre-emphasis","2 - Major","3 - Important",,Assigned,System,Optics,Assigned,"EXOS 22.2.1",3511,motor,gkanagaraj,rhaller,"Fee, Brendan","George, Bill",,,,,,,2017-01-23,open
xos0066948,"X670-G2: update RX equalization and pre-emphasis","2 - Major","3 - Important",,Assigned,System,Optics,Assigned,"EXOS 22.2.1",3511,motor,gkanagaraj,rhaller,"Fee, Brendan","George, Bill",,,,,,,2017-01-23,open
xos0066949,"""NVRAM not erased on x460-G2 Stack during image rescue""","2 - Major","3 - Important",No,Assigned,System,Devices,Assigned,"EXOS 22.2.1",3511,naarumugam,naarumugam,dschudel,"Suresh Babu Thuravupala","Daya Narayana",,,,,,,2017-01-23,open
xos0066973,"Stacking ports flapping continuously after 300 times BACKUP slot reboot","2 - Major","3 - Important",No,Assigned,System,Stacking,Assigned,"EXOS 22.2.1",3511,naarumugam,naarumugam,girijar,"Suresh Babu Thuravupala","Mark Tippens",,Yes,22.1.1.5,,,,2017-01-25,open
xos0066980,"*x870: 10G interface type is coming up as ""SFI"" instead of the set and expected ""SR""","3 - Minor","4 - Moderate",No,Assigned,System,Optics,Assigned,"EXOS 22.2.1",3511,gkanagaraj,gkanagaraj,gilligan,"Shankar Palanivel","Fee, Brendan",,,,,,,2017-01-27,open
xos0066999,"Extreme Fabric Rest API","5 - New Feature","3 - Important",,Assigned,ExtremeFabric,,Assigned,"EXOS 22.3.1",3511,aviens,aviens,yohe,"Yohe, Kevin","Fee, Brendan",,,,,,,2017-01-31,open
